Fraudolent,SMS test,ID,Date and Time
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",9Q0KI3D,2017-06-17
0,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",EMJICG4,2016-05-06
0,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,3JM60WB,2017-11-15
0,Ok. But i finish at 6.,BYD92P3,2017-01-23
0,Hey whats up? U sleeping all morning?,ALIZIO5,2018-03-01
0,When did dad get back.,JNY6DSY,2018-04-04
0,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,KMY3G5X,2017-07-04
0,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,BT4KR4T,2017-09-18
0,Can you do online transaction?,P441LQJ,2016-03-03
0,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,RDPKT1D,2018-08-19
0,Sorry da thangam.it's my mistake.,E9HJL6B,2016-04-30
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,VRVI5BX,2018-01-14
1,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,SZYCITR,2016-11-29
0,Serious? What like proper tongued her,A5BUXU2,2016-12-25
0,No way I'm going back there!,DMO17UB,2016-11-08
0,You didnt complete your gist oh.,CXB5PAO,2017-04-03
0,"Yeah, where's your class at?",OFV79WP,2018-06-30
0,At 7 we will go ok na.,6ZN763P,2016-04-24
0,Oh k k:)but he is not a big hitter.anyway good,F4Y8P1T,2018-09-07
0,I'm at home. Please call,3OUXLXH,2018-07-20
0,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,3X1ZDNS,2017-04-12
1,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,YLGEOSV,2018-08-15
0,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",TF33XOM,2016-09-27
0,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,3QNU1GG,2017-06-05
0,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,8WNBC24,2017-07-20
1,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,OEPQA8B,2018-05-11
0,Alex says he's not ok with you not being ok with it,YK0GBAA,2016-02-20
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",POLW6WI,2017-07-08
0,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,3S4QY6Z,2017-04-02
0,Yo sorry was in the shower sup,X5D74MO,2016-06-01
1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",NHW5OOW,2018-03-06
0,HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!,CPHW3FY,2018-05-14
0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",FJSKJY8,2016-07-18
0,Ok i msg u b4 i leave my house.,3ST3YX6,2018-06-26
0,No did you check? I got his detailed message now,3304IAW,2016-08-20
0,Ok... C ya...,ZUIBNVH,2016-09-06
0,Then we gotta do it after that,ZEM8U3G,2016-07-28
0,Da is good good player.why he is unsold.,EL1E17N,2018-01-03
0,Can i get your opinion on something first?,CNR7X5M,2018-05-13
0,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",UQF17TM,2017-01-05
0,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",56GWS0U,2018-06-27
0,Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am,ZY88PUH,2016-10-09
0,I've sent ü my part..,QEOHCJL,2016-08-02
0,Okie...,4IS1R55,2018-08-12
0,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,PZQRVNT,2017-05-26
0,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,1FGDLOA,2018-06-08
0,I'll talk to the others and probably just come early tomorrow then,LY2WZYI,2017-10-27
0,Ew are you one of them?,FSSSJ7S,2016-04-18
0,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?",LDA0PCA,2016-04-13
0,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X,E9APP94,2016-10-07
0,Sorry completely forgot * will pop em round this week if your still here?,NOMQH2M,2018-02-13
0,K k :-):-) then watch some films.,DVO8IRI,2017-03-01
1,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,TMISBL6,2018-06-05
0,"Just wondering, the others just took off",KXEEKK1,2017-12-12
0,My drive can only be read. I need to write,0YJB1HH,2017-10-03
1,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,IIBE3J5,2016-03-22
0,He remains a bro amongst bros,SE9WUE9,2018-07-19
0,Well done and ! luv ya all,9P30E3O,2016-09-04
1,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,8DO0Q46,2018-08-07
1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,E07BP40,2017-10-21
0,"Alright we're hooked up, where you guys at",XTPNWXC,2016-04-18
0,Okay... We wait ah,IEQW4W0,2017-12-04
0,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,BP3LXII,2018-03-18
0,"Its ok., i just askd did u knw tht no?",I47G9DX,2018-05-08
1,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,DZM6KTK,2017-09-03
0,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",8B8SGNP,2017-02-28
0,Lmao!nice 1,ZVLVWN1,2016-11-23
0,Hmm ill have to think about it... ok you're forgiven! =D,BXWW5FB,2017-02-21
0,"I'm outside islands, head towards hard rock and you'll run into me",ZL7ZWG1,2017-12-16
0,If I get there before you after your ten billion calls and texts so help me god,6Z7YAWM,2018-04-07
0,I don't know but I'm raping dudes at poker,SQELG3Y,2018-03-31
0,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,2CKW3BU,2016-04-01
0,I will spoil you in bed as well :),5ASFP0L,2016-12-16
0,What happened to our yo date?,51DZXZT,2018-07-29
0,I pocked you up there before,IY19PZV,2017-05-12
0,Its not that time of the month nor mid of the time?,RG5X9T7,2016-06-26
0,U ned to convince him tht its not possible witot hurting his feeling its the main,KLXB6NI,2016-05-24
0,Sent me ur email id soon,0QUHF3Q,2017-06-18
0,"She was supposed to be but couldn't make it, she's still in town though",4P4LIOT,2017-02-26
0,"Yup, no need. I'll jus wait 4 e rain 2 stop.",YPQ0P14,2017-11-05
0,Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...,SMVR292,2017-02-18
1,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),VLA4N9O,2017-10-01
0,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,XESB5M3,2018-02-27
0,What you thinked about me. First time you saw me in class.,FR95ZF7,2016-02-16
0,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",732FST3,2016-11-13
1,CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,9VF9EWF,2017-07-02
0,"Easy mate, * guess the quick drink was bit ambitious.",LSBWHMS,2018-04-04
0,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",K3014QO,2017-01-14
0,"Hey, iouri gave me your number, I'm wylie, ryan's friend",AZCU8FY,2017-04-16
0,He needs to stop going to bed and make with the fucking dealing,6Q4GPJX,2016-05-24
0,Ok... Let u noe when i leave my house.,GKP1X2O,2017-10-12
0,Are you driving or training?,8ILXPCH,2018-03-04
0,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,LUIXJ8U,2016-05-27
0,R u meeting da ge at nite tmr?,EQTQKMI,2017-10-03
0,"Haha get used to driving to usf man, I know a lot of stoners",3VUPWXJ,2017-03-16
0,Is that seriously how you spell his name?,N2B6UQG,2017-04-10
0,&lt;#&gt;  am I think? Should say on syllabus,41PTMIP,2018-09-06
0,X course it 2yrs. Just so her messages on messenger lik you r sending me,SNL84SN,2017-12-22
0,Wife.how she knew the time of murder exactly,W4OBAIY,2016-05-13
0,Ok... Thanx... Gd nite 2 ü too...,FS2RVTD,2016-06-26
0,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",T4QP7RG,2018-03-30
0,"Nothing much, chillin at home. Any super bowl plan?",283J5WA,2016-07-09
0,Boo. How's things? I'm back at home and a little bored already :-(,U07RZXK,2018-06-13
0,"Y cant u try new invention to fly..i'm not joking.,",NKJAQKX,2017-12-14
1,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,RP6WA4H,2017-10-07
1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,3LFDKBT,2017-01-16
0,how are you? I miss you!,ZSD7CT7,2017-10-02
0,Most of the tiime when i don't let you hug me it's so i don't break into tears.,GQZ1Y4O,2016-11-21
0,Am in film ill call you later.,67EMAQ1,2017-05-02
0,Can... I'm free...,YZ2Z5AM,2017-03-26
0,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight?,WG7YKQJ,2017-09-10
1,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),DGY0KPB,2017-01-25
1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",7IEUUUJ,2018-01-09
0,Leave it de:-). Start Prepare for next:-)..,19JKZXN,2018-03-28
0,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q?",B6V9U6E,2017-09-12
0,"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit",ISLP7AN,2016-02-17
0,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,MZL8IEO,2017-03-26
0,Hey we can go jazz power yoga hip hop kb and yogasana,5RZNB7N,2018-03-15
0,Remember to ask alex about his pizza,W18HFM6,2017-10-20
0,"Just sent you an email – to an address with incomm in it, is that right?",3NXMRC9,2016-06-20
1,Adult 18 Content Your video will be with you shortly,6BGY3BV,2016-03-18
0,Dunno lei he neva say...,DJJHFBI,2017-07-30
0,S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:),QI8TX9W,2018-06-23
0,I have a sore throat. It's scratches when I talk,VELX15C,2016-06-01
0,Do you still have the grinder?,7MLXF1V,2016-10-13
0,U sure u can't take any sick time?,SZ54CJV,2016-05-09
0,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,QER4IRW,2018-04-22
0,I thank you so much for all you do with selflessness. I love you plenty.,P1ADD5I,2016-12-31
0,I might go 2 sch. Yar at e salon now v boring.,X3W3KS0,2016-09-05
0,What you need. You have a person to give na.,RGZMQRS,2017-03-14
0,I AM AT THE GAS STATION. GO THERE.,BXVVAH3,2017-02-11
0,See the forwarding message for proof,TAC1DQZ,2018-01-25
0,I will once i get home,42YQP4Y,2016-06-09
1,it to 80488. Your 500 free text messages are valid until 31 December 2005.,V7LT8T7,2016-10-29
0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,JMBR9H2,2018-07-03
0,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",C52IN3M,2017-02-13
0,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,7WBXXAR,2017-10-10
0,He is a womdarfull actor,4OGRVEE,2018-08-27
0,In fact when do you leave? I think addie goes back to school tues or wed,W7VW501,2018-08-12
0,Hey gals.. Anyone of u going down to e driving centre tmr?,97JEGWJ,2018-08-27
0,"Text me when you get off, don't call, my phones having problems",CHPH5AV,2016-12-31
0,Crucify is c not s. You should have told me earlier.,6SAX46E,2017-10-30
0,I could ask carlos if we could get more if anybody else can chip in,BMSGMVC,2016-04-27
0,Hope you are having a great day.,9S22053,2017-01-01
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,UWL5CXE,2016-08-31
0,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,7DJTA8S,2017-05-06
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",HKNY850,2016-02-26
0,Then ur sis how?,529ITTC,2017-09-25
0,"Ah, well that confuses things, doesn‘t it?",AMPNWLG,2017-06-17
0,MMM ... Fuck .... Merry Christmas to me,RRF98QX,2016-08-30
0,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,RY8D3DL,2018-04-26
0,No no. I will check all rooms befor activities,WCZXMBQ,2016-11-28
0,"Goodnight, sleep well da please take care pa. Please.",WL86W1M,2016-02-23
0,U attend ur driving lesson how many times a wk n which day?,FS0NI5R,2017-02-19
1,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",EFBJV9B,2017-09-16
0,Oh is it! Which brand?,JKC7U5D,2016-04-01
0,"Aight will do, thanks again for comin out",EXWJ8D1,2018-08-16
0,Nope thats fine. I might have a nap tho!,7AWKJYJ,2017-05-16
0,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,5YHTDRD,2017-07-23
0,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,PLA497Q,2018-04-26
0,Yeah that'd pretty much be the best case scenario,O2NI4PK,2017-03-27
0,Fine if thats the way u feel. Thats the way its gota b,MBUEWLA,2017-02-14
0,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",RUQDTO3,2017-11-13
